season,matchday,question_number,text,category,a_pct,b_pct,c_pct,d_pct,e_pct,league_pct,difficulty
LL55,MD02,Q3,"An agreement passed in 1820 in the United States Congress prohibited slavery in the former Louisiana Territory north of the parallel 36_ç30_ê N, except within the limits of what, after which the agreement is named?",AMER HIST,,,,,,,
LL55,MD02,Q4,"While largely abolished for the purposes of governmental administration, the country of Northern Ireland has historically been divided into six counties. Name any one of the six.",GEOGRAPHY,,,,,,,
LL55,MD02,Q5,"In April of 2009, the US Postal Service announced a series of stamps featuring five characters from a popular television series, which was the first such commemoration for a series still in production. Identify the series.",TELEVISION,,,,,,,
LL55,MD02,Q6,"Hey girl, who is the only former MMC (Mickey Mouse Club) Mouseketeer to be nominated for an Academy Award for acting?",FILM,,,,,,,
LL55,MD03,Q1,"In 1887, work by the Polish physician L. L. Zamenhof, in the form of a book titled Unua Libro, was published, under his (translated) pseudonym 'Doctor Hopeful'. By what name is this work known today?",LANGUAGE,,,,,,,
LL55,MD03,Q2,"The famous Emma Lazarus poem engraved at the pedestal of the Statue of Liberty references, in its title and opening lines, which of the Seven Wonders of the Ancient World?",LIFESTYLE,,,,,,,
LL55,MD03,Q3,Who was the mother of Queen Elizabeth I of England?,WORLD HIST,,,,,,,
LL55,MD03,Q4,Identify this song. Click here,CLASS MUSIC,,,,,,,
LL55,MD03,Q5,"So live, that when thy summons comes to join / The innumerable caravan, which moves / To that mysterious realm, where each shall take / His chamber in the silent halls of death, / Thou go not, like the quarry-slave at night, / Scourged to his dungeon, but, sustained and soothed / By an unfaltering trust, approach thy grave / Like one who wraps the drapery of his couch / About him, and lies down to pleasant dreams. Thus ends what William Cullen Bryant poem from 1821?",LITERATURE,,,,,,,
LL55,MD03,Q6,"A ship traversing from the Black Sea to the Mediterranean Sea, via the Sea of Marmara and the Aegean Sea, must pass through two straits, known collectively as the Turkish Straits. Give the most common name for both.",GEOGRAPHY,,,,,,,
LL55,MD04,Q1,"In the 1912 election for President of the United States, the Republican incumbent William Howard Taft came in third place, in both the popular and electoral vote. Democrat Woodrow Wilson was elected President; who came in second?",AMER HIST,,,,,,,
LL55,MD04,Q2,"Complete the following, a famous quote from French ex-president Charles de Gaulle (en franê_ais, s'il vous plaêät): Comment voulez-vous gouverner un pays qui a deux cent quarante-six variê©tê©s de ________.",LIFESTYLE,,,,,,,
LL55,MD04,Q3,The most abundant organic compound in the earth's atmosphere (and perhaps the most abundant on earth) is what greenhouse gas?,SCIENCE,,,,,,,
LL55,MD04,Q4,"Fillmore East -- June 1971 is a live album by The Mothers, a rock band led by what musician?",POP MUSIC,,,,,,,
LL55,MD04,Q5,"It is not known who painted this masterpiece, but in 1985 a German art historian announced with certainty that, contrary to previous belief, it was not painted by whom? Click here",ART,,,,,,,
LL55,MD04,Q6,"In 2011, Colorado and Utah joined the Pacific-10 Conference to create the Pacific-12 Conference. What two schools joined the Pacific-8 Conference in 1978, creating the Pacific-10 Conference?",GAMES/SPORT,,,,,,,
LL55,MD05,Q1,"Vanellope von Schweetz, Taffyta Muttonfudge, Crumbelina DiCaramello, and Rancis Fluggerbutter are all characters from what film?",FILM,,,,,,,
LL55,MD05,Q2,"What word means to count in Hebrew, and refers to the quorum of ten Jewish adults required for daily prayers?",LANGUAGE,,,,,,,
LL55,MD05,Q3,A common name for the sweet treat pictured here references what country (note: it is not the fictional nation of Ho)? Click here,FOOD/DRINK,,,,,,,
LL55,MD05,Q4,Who was the main commander of the victorious forces in the series of military campaigns which was known contemporaneously as Bello Gallico?,WORLD HIST,,,,,,,
LL55,MD05,Q5,"This number is the smallest positive integer which is neither a square number nor a prime number, and the only number that is both the sum and the product of three consecutive positive numbers. What is the number?",MATH,,,,,,,
LL55,MD05,Q6,"The communities of Sands Point and Great Neck, NY, are the models for what famous fictional villages of 20th c. American literature?",LITERATURE,,,,,,,
LL55,MD06,Q1,"Pero es difê_cil. Tengo 69 aê±os, es difê_cil aprender un nuevo idioma. This is a quote from a recent press conference of what public official?",CURR EVENTS,,,,,,,
LL55,MD06,Q2,What is the standard atomic weight (a.k.a. relative atomic mass) of oxygen (to the nearest whole number)?,SCIENCE,,,,,,,
LL55,MD06,Q3,"In 1974, who replaced Lyle Waggoner in the eighth season of The Carol Burnett Show, joining Vicki Lawrence and Harvey Korman in the program's regular repertory cast?",TELEVISION,,,,,,,
LL55,MD06,Q4,"'Hush', 'Black Night', 'Knocking at Your Back Door', and 'Perfect Strangers' are among the hit singles spanning 17 years in the career of what hard rock band?",POP MUSIC,,,,,,,
LL55,MD06,Q5,"During its existence, the Soviet Union was commonly referred to in the west as the USSR. What was the four-letter equivalent in Russian (famously featured, among other places, on the country's Olympic uniforms)?",WORLD HIST,,,,,,,
LL55,MD06,Q6,"Identify the region highlighted in this map, which shares its name with one among the top ten in popularity for baby girls in the United States in the late 80s/early 90s. Click here",GEOGRAPHY,,,,,,,
LL55,MD07,Q1,"In this graphic, what is the geometric term for the lines represented in red? Click here",MATH,,,,,,,
LL55,MD07,Q2,"To avoid confusion with the dolphin mammal, the dolphinfish is commonly known in culinary contexts by what Hawaiian name?",FOOD/DRINK,,,,,,,
LL55,MD07,Q3,"Ancient China's Era of Warring States period, which lasted from around 475 BC to 221 BC, culminated in the coronation of unified China's first emperor, and the ascension of what dynasty (perhaps China's most important, etymologically)?",WORLD HIST,,,,,,,
LL55,MD07,Q4,"G.I. Blues, Kissin' Cousins, Loving You, and Girls! Girls! Girls! are among the top-grossing films starring whom?",FILM,,,,,,,
LL55,MD07,Q5,"Who is the most famous inmate at Lovelock Correctional Center, located in Pershing County, Nevada, incarcerated for an October, 2008, conviction on robbery, kidnapping, and assault with a deadly weapon charges?",LIFESTYLE,,,,,,,
LL55,MD07,Q6,"Vivian Gray and Sybil are political novels from what 19th c. Conservative British statesman, who is widely credited as the progenitor of that particular literary genre.",LITERATURE,,,,,,,
LL55,MD08,Q1,"BM&FBOVESPA, the largest stock exchange in Latin America (in market capitalization), is located in what city?",BUS/ECON,,,,,,,
LL55,MD08,Q2,"Discourse on the Method (Discours de la mê©thode) is a seminal work in the fields of natural science, philosophy, and analytic geometry, written by whom?",SCIENCE,,,,,,,
LL55,MD08,Q3,"A cannon boom at 12:00 noon on September 16, 1893, commenced the largest land run in United States history, taking place in unassigned lands which are now within what state?",AMER HIST,,,,,,,
LL55,MD08,Q4,In what city was this photograph taken? Click here,ART,,,,,,,
LL55,MD08,Q5,"Name the somnolent character from Alice's Adventures in Wonderland who, eventually, gets stuffed into a teapot by the Mad Hatter and the March Hare.",LITERATURE,,,,,,,
LL55,MD08,Q6,"The end of a marriage, actively sought and cheerfully obtained, provides the foundation for what hit 1934 Ginger Rogers/Fred Astaire movie?",FILM,,,,,,,
LL55,MD09,Q1,"Australian food technologist Cyril P. Callister is widely credited as the inventor of what food, developed after imports of a similar (and similarly named) British item were interrupted following WWI?",FOOD/DRINK,,,,,,,
LL55,MD09,Q2,"Identify the English-born, Los Angeles-based pop artist who is best known for his prodigious and influential artistic output in various media beginning in the 1960s, and is also known for his controversial investigations into the use of optics and camera obscura techniques by the Great Masters.",ART,,,,,,,
LL55,MD09,Q3,"The work of what 19th c. English engineer and mathematician on what he called a Difference Engine and Analytical Engine, which are considered today among the first mechanical computers, has earned him the moniker 'Father of the Computer'?",SCIENCE,,,,,,,
LL55,MD09,Q4,"Two years to the day after the violent end to the siege of the Branch Davidian complex in Waco, Texas, another monumental event in American history took place, in what city?",AMER HIST,,,,,,,
LL55,MD09,Q5,"The Mabel Boll, President Vargas, Jonker, and Cullinan are all names for various what?",LIFESTYLE,,,,,,,
LL55,MD09,Q6,"She's Like the Wind and Hungry Eyes are tracks from an album which opened with what other song, which went on to win Oscar, Grammy, and Golden Globe awards during the late 1980s (Note: name the opening track, not the album)?",POP MUSIC,,,,,,,
LL55,MD10,Q1,"With his first in 1920, and his third in 1928, this American dramatist was awarded three of the first ten Pulitzer Prizes for Drama.",THEATRE,,,,,,,
LL55,MD10,Q2,Identify this musical group. Click here,POP MUSIC,,,,,,,
LL55,MD10,Q3,"In 1972, Massachusetts Senator Ted Kennedy, Minnesota Senator Hubert Humphrey, Connecticut Senator Abraham Ribicoff and Minnesota Senator Walter Mondale all declined offers which were eventually (but temporarily) accepted by what Missouri Senator?",AMER HIST,,,,,,,
LL55,MD10,Q4,"The machine pictured here was a terminal for a communications network service that was first operational in Germany in the 1930s, and peaked in popularity in the 1970s. By what name was this service best known? Click here",SCIENCE,,,,,,,
LL55,MD10,Q5,"Give the first and last names of the author of the arguably feminist 1848 novel The Tenant of Wildfell Hall (or, her pseudonym).",LITERATURE,,,,,,,
LL55,MD10,Q6,Identify the city in this photograph. Click here,GEOGRAPHY,,,,,,,
LL55,MD11,Q1,"In the current composition of the United States Senate, for the 112th Congress (in effect since January 3, 2011), 51 members are affiliated with the Democratic Party, and 47 with the Republicans, accounting for 98 of the 100 members of the upper chamber. Give the names of both of the Senators who are not formal members of either party.",CURR EVENTS,,,,,,,
LL55,MD11,Q2,This is the theme song from what television series (22 seconds)? Click here,TELEVISION,,,,,,,
LL55,MD11,Q3,"The split of the Muslim community into Sunni and Shi'a branches is rooted in the succession to Muhammad; Sunnis hold Abu Bakr as the rightful successor, while Shias regard what man as the first imam and rightful successor? One name, by which he is best known, is sufficient.",WORLD HIST,,,,,,,
LL55,MD11,Q4,"What is the anatomical term for the lower half the human brainstem, situated at the top of the spinal cord, controlling breathing, circulation, and cardiac functions?",SCIENCE,,,,,,,
LL55,MD11,Q5,1934's Triumph of the Will is the most famous work of what innovative filmmaker?,FILM,,,,,,,
LL55,MD11,Q6,"As Apple was founded by the pair Jobs and Wozniak, Microsoft by Gates and Allen, and Hewlett-Packard by Hewlett and Packard, what company was founded by the pair Filo and Yang?",BUS/ECON,,,,,,,
LL55,MD12,Q1,"The four largest of Jupiter's 67 moons, known collectively as the Galileans, are named after four subjects of Zeus's (Jupiter's) seduction. Of the four, which one was a teenage boy?",SCIENCE,,,,,,,
LL55,MD12,Q2,"On November 1, 1800, John Adams became the first U.S. President to take residence in the White House. However, that was not where President Harry Truman was living exactly 150 years later, when an assassination attempt was made on his life. Where was he living temporarily, where the attempt took place?",AMER HIST,,,,,,,
